ID,Recipe,Produced,Link,Ordered 0,I want,I have,Ingredients,Ing 1,Amt 1,,Ing 2,Amt 2,,Ing 3,Amt 3,,Ing 4,Amt 4,,Ing 5,Amt 5,,Ing 6,Amt 6,,Ing 7,Amt 7,,Ing 8,Amt 8,,Ing 9,Amt 9,,Ing 10,Amt 10,,Ing 11,Amt 11,,Dup,Category,Skill,Skill Req,Value,Markup,Value Per,Profit,Npc Value,Price Override,Found Where,Notes,Icon,Ordered Value 0,Markup %,CraftCount,Target Items 0,Item Count,Craft Order,,IconName,,,Material Bonus1,,Material Bonus2,,Material Bonus3,,Material Bonus4,,Material Bonus5,,Material Bonus6,Weight,Min Damage,Damage / Max Damage,SDD,StrMod,DexMultipler,IntMultipler,Critical,Range,Durability,Damage Resistance,Damage Absorption,Damage Avoidance,Fizzle,Slugs,Weapon Damage,Weapon Critical,,,,,,,Source,EndRecipe,LinkSingle1,Total from Base,BlackBar,ID#,Search1,Search2,RecipeName,Tool List,Price0,Price1,Price2,Price3,Price4,Price5,Price6,Price7,Price8,Price9,Price10,,,Icon_Filenames,Sort
Metal Ingot#_49ea9095bbfdb8cfec33047ee0822d8e,Metal Ingot,1,,0,,,"Smelting Tongs, Ingot Mold, (4)Metal Ore, Chunk of Coal",Smelting Tongs,1,0,Ingot Mold,1,0,Metal Ore,4,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,,25.30,2.30,23,-22.50,1,,,,,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,12,,,Metal Ingot,,,,,,,,,,,,,,,,
Metal Longsword Blade#,Metal Longsword Blade,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,22,,,Metal Longsword Blade,,,,,,,,,,,,,,,,
Metal Mace Head#,Metal Mace Head,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,16,,,Metal Mace Head,,,,,,,,,,,,,,,,
Metal Ore#,Metal Ore,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,5.50,0.50,5,-2.50,5,5.00,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,10,,,Metal Ore,,,,,,,,,,,,,,,,
Metal Scrap#,Metal Scrap,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,Iron_Ingot,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,12,,,Metal Scrap,,,,,,,,,,,,,,,,
Metal Sheet#_4429ed3f647d6c2c20d9b0727da748b6,Metal Sheet,1,,0,,,"Smithing Hammer, Sheet Mold, (3)Metal Ingot, Chunk of Coal",Smithing Hammer,1,0,Sheet Mold,1,0,Metal Ingot,3,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,?,79.20,7.20,72,-72.00,,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,12,,,Metal Sheet,,,,,,,,,,,,,,,,
Metal Shortsword Blade#,Metal Shortsword Blade,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,23,,,Metal Shortsword Blade,,,,,,,,,,,,,,,,
Metal Spear Head#,Metal Spear Head,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,17,,,Metal Spear Head,,,,,,,,,,,,,,,,
Metal Two-handed Mace Head#,Metal Two-handed Mace Head,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,27,,,Metal Two-handed Mace Head,,,,,,,,,,,,,,,,
Metal Two-handed Sword Blade#,Metal Two-handed Sword Blade,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,29,,,Metal Two-handed Sword Blade,,,,,,,,,,,,,,,,
Metal War Hammer Head#,Metal War Hammer Head,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,0.00,0.00,0,0.00,,,,,,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,22,,,Metal War Hammer Head,,,,,,,,,,,,,,,,
Meteoric Iron Binding#_b03f2d39e6e68b1064aa1c53c13c902d,Meteoric Iron Binding,2,,0,,,"Smithing Hammer, Meteoric Iron Ingot, Chunk of Coal",Smithing Hammer,1,0,Meteoric Iron Ingot,1,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,35,214.50,19.50,195,-182.50,25,,,,IronBinding,0.00,10.00,0.00,0,1,4,,,,0.30%,Item Damage Resist,0.30%,Item Damage Resist,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,2,,22,,,Meteoric Iron Binding,,,,,,,,,,,,,,,,
Meteoric Iron Core#_a9e902cf04b4951bbd4f3762f9dfb85a,Meteoric Iron Core,1,,0,,,"Smelting Tongs, Core Mold, (3)Meteoric Iron Ingot, Chunk of Coal",Smelting Tongs,1,0,Core Mold,1,0,Meteoric Iron Ingot,3,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,,636.90,57.90,579,-578.50,1,,,,,0.00,10.00,0.00,0,1,3,,,,0.60%,Weapon Damage,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19,,,Meteoric Iron Core,,,,,,,,,,,,,,,,
Meteoric Iron Dagger Blade#_246eb0c0b36df31636ebfba7daed5a20,Meteoric Iron Dagger Blade,1,,0,,,"Smithing Hammer, Dagger Blade Mold, (2)Meteoric Iron Ingot, Chunk of Coal",Smithing Hammer,1,0,Dagger Blade Mold,1,0,Meteoric Iron Ingot,2,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,,425.70,38.70,387,-377.00,20,,,,Iron_Blade_Dagger,0.00,10.00,0.00,0,1,4,,,,0%,Weapon Damage,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,27,,,Meteoric Iron Dagger Blade,,,,,,,,,,,,,,,,
Meteoric Iron Great Axe Blade#_22a714862dec737e2b31ffe1990198b6,Meteoric Iron Great Axe Blade,1,,0,,,"Smithing Hammer, Great Axe Head Mold, (6)Meteoric Iron Ingot, Chunk of Coal",Smithing Hammer,1,0,Great Axe Head Mold,1,0,Meteoric Iron Ingot,6,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,35,1270.50,115.50,1155,-1140.00,30,,,,Iron_Blade_2HAxe,0.00,10.00,0.00,0,1,4,,,,1%,Weapon Damage,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,30,,,Meteoric Iron Great Axe Blade,,,,,,,,,,,,,,,,
Meteoric Iron Halberd Blade#_e80456d249fc07eb65cbff43d674c73c,Meteoric Iron Halberd Blade,1,,0,,,"Smithing Hammer, Halberd Blade Mold, (6)Meteoric Iron Ingot, Chunk of Coal",Smithing Hammer,1,0,Halberd Blade Mold,1,0,Meteoric Iron Ingot,6,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,35,1270.50,115.50,1155,-1140.00,30,,,,Iron_Polearm,0.00,10.00,0.00,0,1,4,,,,1%,Weapon Damage,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,28,,,Meteoric Iron Halberd Blade,,,,,,,,,,,,,,,,
Meteoric Iron Hand Axe Blade#_82b6b4545feca0535c1e8e1cf2b08047,Meteoric Iron Hand Axe Blade,1,,0,,,"Smithing Hammer, Hand Axe Head Mold, (3)Meteoric Iron Ingot, Chunk of Coal",Smithing Hammer,1,0,Hand Axe Head Mold,1,0,Meteoric Iron Ingot,3,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,35,636.90,57.90,579,-564.00,30,,,,Iron_Blade_1HAxe,0.00,10.00,0.00,0,1,4,,,,1%,Weapon Damage,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,29,,,Meteoric Iron Hand Axe Blade,,,,,,,,,,,,,,,,
Meteoric Iron Heavy War Hammer Head#_77f77e65777e7013ee1fa1002ab8ae82,Meteoric Iron Heavy War Hammer Head,1,,0,,,"Smithing Hammer, Heavy War Hammer Head Mold, (6)Meteoric Iron Ingot, Chunk of Coal",Smithing Hammer,1,0,Heavy War Hammer Head Mold,1,0,Meteoric Iron Ingot,6,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,35,1270.50,115.50,1155,-1150.00,10,,,,Iron_Head_2HHammer,0.00,10.00,0.00,0,1,4,,,,60%,Weapon Damage,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,36,,,Meteoric Iron Heavy War Hammer Head,,,,,,,,,,,,,,,,
Meteoric Iron Hilt#_7ec8893febdf86d4407df8f292b82d2f,Meteoric Iron Hilt,1,,0,,,"Smithing Hammer, Chunk of Coal, (2)Meteoric Iron Ingot",Smithing Hammer,1,0,Chunk of Coal,1,0,Meteoric Iron Ingot,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,35,425.70,38.70,387,-382.00,10,,,,Iron_Hilt,0.00,10.00,0.00,0,1,4,,,,20%,Weapon Damage,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19,,,Meteoric Iron Hilt,,,,,,,,,,,,,,,,
Meteoric Iron Ingot#_1ca9678ae0218c56a5af4022987dd02f,Meteoric Iron Ingot,1,,0,,,"Smelting Tongs, Ingot Mold, (2)Iron Ingot, Nickel, Tungsten, (2)Chunk of Coal",Smelting Tongs,1,0,Ingot Mold,1,0,Iron Ingot,2,0,Nickel,1,0,Tungsten,1,0,Chunk of Coal,2,0,,,0,,,0,,,0,,,0,,,0,,Refining,Smelting,35,211.20,19.20,192,-142.00,100,,,,Iron_Ingot,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,20,,,Meteoric Iron Ingot,,,,,,,,,,,,,,,,
Meteoric Iron Longsword Blade#_722be8823623bdebd413788aa43c2d51,Meteoric Iron Longsword Blade,1,,0,,,"Smithing Hammer, Longsword Blade Mold, (3)Meteoric Iron Ingot, Chunk of Coal",Smithing Hammer,1,0,Longsword Blade Mold,1,0,Meteoric Iron Ingot,3,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,35,636.90,57.90,579,-394.00,370,,,,Iron_Blade_Longsword,0.00,10.00,0.00,0,1,4,,,,1%,Weapon Damage,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,30,,,Meteoric Iron Longsword Blade,,,,,,,,,,,,,,,,
Meteoric Iron Mace Head#_b64df6a71484cb26e1492e73b3b453ad,Meteoric Iron Mace Head,1,,0,,,"Smithing Hammer, Mace Head Mold, (3)Meteoric Iron Ingot, Chunk of Coal",Smithing Hammer,1,0,Mace Head Mold,1,0,Meteoric Iron Ingot,3,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,35,636.90,57.90,579,-564.00,30,,,,Iron_Head_1HMace,0.00,10.00,0.00,0,1,4,,,,1%,Weapon Damage,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,24,,,Meteoric Iron Mace Head,,,,,,,,,,,,,,,,
Meteoric Iron Sheet#_ab13f2452eea10e97a8c78ff03cfe259,Meteoric Iron Sheet,1,,0,,,"Smithing Hammer, Sheet Mold, (3)Meteoric Iron Ingot, Chunk of Coal",Smithing Hammer,1,0,Sheet Mold,1,0,Meteoric Iron Ingot,3,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,35,636.90,57.90,579,-484.00,190,,,,Iron_Sheet,0.00,10.00,0.00,0,1,4,,,,1%,Item Damage Resist,0%,Item Damage Resist,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,20,,,Meteoric Iron Sheet,,,,,,,,,,,,,,,,
Meteoric Iron Shortsword Blade#_011a37e9373359d76dc6010eee66dfe7,Meteoric Iron Shortsword Blade,1,,0,,,"Smithing Hammer, Shortsword Blade Mold, (3)Meteoric Iron Ingot, Chunk of Coal",Smithing Hammer,1,0,Shortsword Blade Mold,1,0,Meteoric Iron Ingot,3,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,35,636.90,57.90,579,-564.00,30,,,,Iron_Blade_Shortsword,0.00,10.00,0.00,0,1,4,,,,1%,Weapon Damage,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,31,,,Meteoric Iron Shortsword Blade,,,,,,,,,,,,,,,,
Meteoric Iron Shortsword with Bronze Hilt#_eefe587bfe49072a7dfe2f948dde1ca9,Meteoric Iron Shortsword with Bronze Hilt,1,,0,,,"Smithing Hammer, Meteoric Iron Shortsword Blade, Bronze Hilt, Chunk of Coal",Smithing Hammer,1,0,Meteoric Iron Shortsword Blade,1,0,Bronze Hilt,1,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,,933.90,84.90,849,-794.00,110,,,,,0.00,10.00,0.00,0,1,4,,,,0%,Weapon Damage,2%,Weapon Critical Chance,,,,,,,,,2,,5,0,,,,1,,,,,,,,5,1,,,,,,,,,,1,,42,,,Meteoric Iron Shortsword with Bronze Hilt,,,,,,,,,,,,,,,,
Meteoric Iron Shortsword with Constantan Hilt#_169b33f7752572ee25475a92c605a365,Meteoric Iron Shortsword with Constantan Hilt,1,,0,,,"Smithing Hammer, Meteoric Iron Shortsword Blade, Constantan Hilt, Chunk of Coal",Smithing Hammer,1,0,Meteoric Iron Shortsword Blade,1,0,Constantan Hilt,1,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,,933.90,84.90,849,-794.00,110,,,,,0.00,10.00,0.00,0,1,4,,,,0%,Weapon Damage,300%,Focus,,,,,,,,,2,,5,0,,,,1,,,,,,,,5,1,,,,,,,,,,1,,46,,,Meteoric Iron Shortsword with Constantan Hilt,,,,,,,,,,,,,,,,
Meteoric Iron Shortsword with Copper Hilt#_6cffabdc90ec72df1ffaed6529456919,Meteoric Iron Shortsword with Copper Hilt,1,,0,,,"Smithing Hammer, Meteoric Iron Shortsword Blade, Copper Hilt, Chunk of Coal",Smithing Hammer,1,0,Meteoric Iron Shortsword Blade,1,0,Copper Hilt,1,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,,694.10,63.10,631,-576.00,110,,,,,0.00,10.00,0.00,0,1,4,,,,0%,Weapon Damage,100%,Weapon Critical Chance,,,,,,,,,2,,5,0,,,,1,,,,,,,,5,1,,,,,,,,,,1,,42,,,Meteoric Iron Shortsword with Copper Hilt,,,,,,,,,,,,,,,,
Meteoric Iron Shortsword with Iron Hilt#_086ae18413750d1f968cdd6aaccf9908,Meteoric Iron Shortsword with Iron Hilt,1,,0,,,"Smithing Hammer, Meteoric Iron Shortsword Blade, Iron Hilt, Chunk of Coal",Smithing Hammer,1,0,Meteoric Iron Shortsword Blade,1,0,Iron Hilt,1,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,,694.10,63.10,631,-576.00,110,,,,,0.00,10.00,0.00,0,1,4,,,,0%,Weapon Damage, , ,,,,,,,,,2,,5,0,,,,1,,,,,,,,5,1,,,,,,,,,,1,,40,,,Meteoric Iron Shortsword with Iron Hilt,,,,,,,,,,,,,,,,
Meteoric Iron Shortsword with Meteoric Iron Hilt#_cca9b95489220d6a554eafbacf41ee60,Meteoric Iron Shortsword with Meteoric Iron Hilt,1,,0,,,"Smithing Hammer, Meteoric Iron Shortsword Blade, Meteoric Iron Hilt, Chunk of Coal",Smithing Hammer,1,0,Meteoric Iron Shortsword Blade,1,0,Meteoric Iron Hilt,1,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,,1065.90,96.90,969,-914.00,110,,,,,0.00,10.00,0.00,0,1,4,,,,0%,Weapon Damage,0%,Weapon Damage,,,,,,,,,2,,5,0,,,,1,,,,,,,,5,1,,,,,,,,,,1,,49,,,Meteoric Iron Shortsword with Meteoric Iron Hilt,,,,,,,,,,,,,,,,
Meteoric Iron Shortsword with White Iron Hilt#_09eabf00def5b88e5bc9166365d80157,Meteoric Iron Shortsword with White Iron Hilt,1,,0,,,"Smithing Hammer, Meteoric Iron Shortsword Blade, White Iron Hilt, Chunk of Coal",Smithing Hammer,1,0,Meteoric Iron Shortsword Blade,1,0,White Iron Hilt,1,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,,1065.90,96.90,969,-914.00,110,,,,,0.00,10.00,0.00,0,1,4,,,,0%,Weapon Damage,20%,Damage Avoidance,,,,,,,,,2,4,12,7,,,,25,,,,,,,,19,25,,,,,,,,,,1,,46,,,Meteoric Iron Shortsword with White Iron Hilt,,,,,,,,,,,,,,,,
Meteoric Iron Spear Head#_6eeee30f918e061f9cc2992d7b58565b,Meteoric Iron Spear Head,1,,0,,,"Smithing Hammer, Spear Head Mold, (3)Meteoric Iron Ingot, Chunk of Coal",Smithing Hammer,1,0,Spear Head Mold,1,0,Meteoric Iron Ingot,3,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,35,636.90,57.90,579,-544.00,70,,,,Iron_Head_Spear,0.00,10.00,0.00,0,1,4,,,,0.60%,Weapon Damage,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,25,,,Meteoric Iron Spear Head,,,,,,,,,,,,,,,,
Meteoric Iron Two-handed Mace Head#_815daf43ea9394ca6ba363dc73eabde3,Meteoric Iron Two-handed Mace Head,1,,0,,,"Smithing Hammer, Two-handed Mace Head Mold, (6)Meteoric Iron Ingot, Chunk of Coal",Smithing Hammer,1,0,Two-handed Mace Head Mold,1,0,Meteoric Iron Ingot,6,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,35,1270.50,115.50,1155,-1140.00,30,,,,Iron_Head_2HMace,0.00,10.00,0.00,0,1,4,,,,1%,Weapon Damage,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35,,,Meteoric Iron Two-handed Mace Head,,,,,,,,,,,,,,,,
Meteoric Iron Two-handed Sword Blade#_2702bba6251c8bbe25ef01d05518f948,Meteoric Iron Two-handed Sword Blade,1,,0,,,"Smithing Hammer, Two-handed Sword Blade Mold, (5)Meteoric Iron Ingot, Chunk of Coal",Smithing Hammer,1,0,Two-handed Sword Blade Mold,1,0,Meteoric Iron Ingot,5,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,35,1059.30,96.30,963,-938.00,50,,,,Iron_Blade_2HSword,0.00,10.00,0.00,0,1,4,,,,1%,Weapon Damage,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,37,,,Meteoric Iron Two-handed Sword Blade,,,,,,,,,,,,,,,,
Meteoric Iron War Hammer Head#_b51b555b0f5a1ec9a1e7fb932f8addbc,Meteoric Iron War Hammer Head,1,,0,,,"Smithing Hammer, War Hammer Head Mold, (2)Meteoric Iron Ingot, Chunk of Coal",Smithing Hammer,1,0,War Hammer Head Mold,1,0,Meteoric Iron Ingot,2,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,35,425.70,38.70,387,-372.00,30,,,,Iron_Head_1HHammer,0.00,10.00,0.00,0,1,4,,,,20%,Weapon Damage,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,30,,,Meteoric Iron War Hammer Head,,,,,,,,,,,,,,,,
Mortar and Pestle#,Mortar and Pestle,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Tool,Tool,,0.00,0.00,0,0.00,,,,,Mortar_Pestle,0.00,10.00,0.00,0,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,18,,,Mortar and Pestle,,,,,,,,,,,,,,,,
Mounted Antlers#_a770d702f78fb37b90135225ef36122f,Mounted Antlers,1,,0,,,"Carpentry Hammer, Wooden Boards, Stag Head",Carpentry Hammer,1,0,Wooden Boards,1,0,Stag Head,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,8.80,0.80,8,17.00,50,,,,deer,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,,16,,,Mounted Antlers,,,,,,,,,,,,,,,,
Mounted Bass#_d8c64dd452ff9b18d7bd66631f3723ec,Mounted Bass,1,,0,,,"Carpentry Hammer, Wooden Boards, Bass Trophy",Carpentry Hammer,1,0,Wooden Boards,1,0,Bass Trophy,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,13.20,1.20,12,13.00,50,,,,Market_FishBass,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,13,,,Mounted Bass,,,,,,,,,,,,,,,,
Mounted Salmon#_58920201123f96f35c680a4eb7d29205,Mounted Salmon,1,,0,,,"Carpentry Hammer, Wooden Boards, Salmon Trophy",Carpentry Hammer,1,0,Wooden Boards,1,0,Salmon Trophy,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,13.20,1.20,12,13.00,50,,,,Market_FishRed,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,15,,,Mounted Salmon,,,,,,,,,,,,,,,,
Mounted Trout#_fb655406101c1d425964951dd6cffee7,Mounted Trout,1,,0,,,"Carpentry Hammer, Wooden Boards, Trout Trophy",Carpentry Hammer,1,0,Wooden Boards,1,0,Trout Trophy,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,35,13.20,1.20,12,13.00,50,,,,Market_FishSilver,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,14,,,Mounted Trout,,,,,,,,,,,,,,,,
Mug#_25167997c065ec62405f860e0d7232fa,Mug,1,,0,,,"Carpentry Hammer, Wooden Bindings",Carpentry Hammer,1,0,Wooden Bindings,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Carpentry,,8.80,0.80,8,-7.50,1,,,,mug2,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,Mug,,,,,,,,,,,,,,,,
Mustard Seeds#,Mustard Seeds,1,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Gathering,Gathering,,14.30,1.30,13,-6.50,13,,,,MustardSeeds,0.00,10.00,0.00,0,1,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Wiki,,,1,,14,,,Mustard Seeds,,,,,,,,,,,,,,,,
Mutton Meat#_8080678414ef9a67a66430a439744f29,Mutton Meat,2,,0,,,"Cleaver, Sheep Carcass",Cleaver,1,0,Sheep Carcass,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Refining,Butchery,,3.30,0.30,3,-0.50,5,,,,MeatMutton,0.00,10.00,0.00,0,1,3,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,5,,12,,,Mutton Meat,,,,,,,,,,,,,,,,
Necklace#_fbae56215f91f58a28dd2ddaf42933b5,Necklace,1,,0,,,"Smithing Hammer, (5)Metal Binding, Chunk of Coal",Smithing Hammer,1,0,Metal Binding,5,0,Chunk of Coal,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Blacksmithing,20,146.30,13.30,133,-133.00,,,,,book_set_01_02,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,9,,,Necklace,,,,,,,,,,,,,,,,
Necromancy Gem#_7eab0cc3b3daf7ae6fd1948e48a5dc11,Necromancy Gem,1,,0,,,"Mortar and Pestle, Onyx, (10)Mandrake Root",Mortar and Pestle,1,0,Onyx,1,0,Mandrake Root,10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,25,484.00,44.00,440,-390.00,100,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,15,,,Necromancy Gem,,,,,,,,,,,,,,,,
Necromancy Jewel#_a21e01554c8f444cfe3767ddb48f73c0,Necromancy Jewel,2,,0,,,"Mortar and Pestle, Onyx, (5)Mandrake Root",Mortar and Pestle,1,0,Onyx,1,0,Mandrake Root,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,Production,Alchemy,25,473.00,43.00,430,-380.00,100,,,,,0.00,10.00,0.00,0,1,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,17,,,Necromancy Jewel,,,,,,,,,,,,,,,,
